MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 24, 2023 - PHX vs. OKC",W,115.9,43.43,91.48,47.68,11.81,32.52,35.64,17.24,21.76,79.86,11.57,33.14,44.71,27.62,11.81,6.57,6.19,21.81,3.76
"Feb 16, 2023 - PHX vs. LAC",L,116.27,43.36,91.41,47.63,11.91,32.77,35.7,17.64,22.23,79.92,11.73,33.41,45.14,27.41,11.77,6.5,6.14,21.82,4.0
"Feb 14, 2023 - PHX vs. SAC",W,115.87,43.3,91.3,47.61,11.87,32.7,35.69,17.39,21.96,79.71,11.52,33.3,44.83,27.52,11.87,6.65,5.96,21.91,3.43
"Feb 10, 2023 - PHX @ IND",W,116.04,43.58,91.17,48.0,11.67,32.25,35.52,17.21,21.71,79.77,11.38,33.12,44.5,27.75,12.0,6.88,5.88,21.71,3.75
"Feb 09, 2023 - PHX @ ATL",L,116.08,43.56,91.24,47.92,11.6,32.28,35.32,17.36,21.8,80.08,11.68,33.16,44.84,27.64,12.2,7.12,5.72,21.8,4.12
"Feb 07, 2023 - PHX @ BKN",W,115.73,43.38,91.04,47.82,11.42,32.19,34.85,17.54,22.08,79.92,11.58,32.88,44.46,27.5,12.15,7.38,5.88,21.69,3.62
"Feb 04, 2023 - PHX @ DET",W,115.74,43.37,91.07,47.78,11.33,32.15,34.64,17.67,22.3,79.74,11.74,32.85,44.59,27.63,12.26,7.48,5.81,21.78,3.63
"Feb 03, 2023 - PHX @ BOS",W,115.75,43.32,90.5,48.08,11.32,31.82,35.11,17.79,22.61,79.31,11.68,32.96,44.64,27.86,12.43,7.57,5.68,21.82,4.07
"Feb 01, 2023 - PHX vs. ATL",L,115.41,43.24,90.66,47.91,11.34,31.83,35.19,17.59,22.31,79.53,11.62,33.31,44.93,27.86,12.31,7.52,5.69,21.83,4.34
"Jan 30, 2023 - PHX vs. TOR",W,114.9,42.97,90.5,47.67,11.1,31.7,34.49,17.87,22.6,79.68,11.63,33.27,44.9,27.67,12.43,7.53,5.63,21.53,3.13
"Jan 28, 2023 - PHX @ SAS",W,114.87,42.97,90.39,47.72,11.1,31.58,34.65,17.84,22.55,79.72,11.68,33.13,44.81,27.68,12.42,7.61,5.58,21.35,3.29
"Jan 26, 2023 - PHX vs. DAL",L,115.28,43.19,90.78,47.75,11.0,31.34,34.61,17.91,22.66,79.63,11.84,33.19,45.03,27.78,12.31,7.59,5.59,21.28,3.5
"Jan 24, 2023 - PHX vs. CHA",W,114.67,42.94,90.64,47.53,11.06,31.36,34.79,17.73,22.45,79.49,11.88,33.3,45.18,27.67,12.21,7.48,5.61,21.27,3.27
"Jan 22, 2023 - PHX vs. MEM",W,115.06,43.06,90.74,47.61,11.38,31.59,35.42,17.56,22.18,79.87,11.97,33.5,45.47,27.97,12.38,7.35,5.74,21.26,4.09
"Jan 21, 2023 - PHX vs. IND",W,114.97,42.94,90.66,47.51,11.43,31.69,35.47,17.66,22.26,79.99,11.8,33.51,45.31,27.89,12.51,7.43,5.71,21.4,4.03
"Jan 19, 2023 - PHX vs. BKN",W,114.89,42.81,90.67,47.35,11.44,31.67,35.56,17.83,22.61,79.67,11.86,33.72,45.58,27.86,12.58,7.47,5.78,21.36,4.06
"Jan 16, 2023 - PHX @ MEM",L,114.95,42.7,90.51,47.31,11.43,31.57,35.66,18.11,23.11,79.36,11.86,33.81,45.68,27.92,12.68,7.38,5.7,21.41,4.08
"Jan 13, 2023 - PHX @ MIN",L,114.71,42.61,90.47,47.22,11.39,31.61,35.52,18.11,23.0,79.77,11.79,33.66,45.45,28.05,12.74,7.29,5.66,21.42,3.18
"Jan 11, 2023 - PHX @ DEN",L,114.74,42.56,90.36,47.23,11.46,31.38,36.17,18.15,23.03,79.86,11.72,33.67,45.38,28.05,12.9,7.36,5.59,21.38,2.97
"Jan 10, 2023 - PHX @ GSW",W,114.3,42.48,90.35,47.14,11.4,31.4,35.97,17.95,22.8,79.65,11.8,33.55,45.35,28.05,13.07,7.28,5.5,21.27,2.17
"Jan 08, 2023 - PHX vs. CLE",L,114.56,42.44,90.34,47.1,11.46,31.39,36.2,18.22,23.0,79.98,11.98,33.66,45.63,28.0,13.29,7.22,5.54,21.29,2.41
"Jan 06, 2023 - PHX vs. MIA",L,114.17,42.31,90.19,47.02,11.52,31.26,36.61,18.02,22.71,80.24,11.83,33.57,45.4,27.86,13.36,7.21,5.45,21.12,2.02
"Jan 04, 2023 - PHX @ CLE",L,113.74,42.12,90.0,46.9,11.4,31.07,36.37,18.12,22.77,80.42,11.74,33.63,45.37,27.72,13.37,7.16,5.37,21.09,1.79
"Jan 02, 2023 - PHX @ NYK",L,113.16,41.89,89.8,46.73,11.36,31.0,36.35,18.02,22.66,80.36,11.66,33.8,45.45,27.64,13.41,7.18,5.32,21.05,1.7
"Dec 30, 2022 - PHX @ TOR",L,112.49,41.71,89.73,46.56,11.33,31.13,36.15,17.73,22.31,80.16,11.51,33.73,45.24,27.51,13.29,7.11,5.2,20.96,1.24
"Dec 28, 2022 - PHX @ WAS",L,112.3,41.57,89.33,46.62,11.39,31.11,36.38,17.78,22.33,80.31,11.46,33.72,45.17,27.48,13.59,7.11,5.11,20.87,1.02
"Dec 27, 2022 - PHX @ MEM",W,112.09,41.51,89.28,46.58,11.43,31.11,36.49,17.64,22.19,80.07,11.45,33.4,44.85,27.43,13.53,7.11,5.09,20.87,0.47
"Dec 25, 2022 - PHX @ DEN",L,112.35,41.54,89.23,46.64,11.54,31.1,36.87,17.73,22.25,80.23,11.52,33.38,44.9,27.4,13.71,7.1,5.17,20.92,0.81
"Dec 23, 2022 - PHX vs. MEM",L,112.61,41.61,89.33,46.66,11.65,31.18,37.11,17.73,22.33,80.01,11.53,33.39,44.92,27.49,13.71,7.1,5.24,21.1,0.73
"Dec 20, 2022 - PHX vs. WAS",L,112.36,41.54,89.28,46.6,11.6,31.26,36.89,17.68,22.4,79.56,11.52,33.2,44.72,27.4,13.74,7.08,5.24,21.2,0.22
"Dec 19, 2022 - PHX vs. LAL",W,112.31,41.53,89.27,46.59,11.63,31.27,36.96,17.63,22.33,79.55,11.59,33.12,44.71,27.37,13.75,6.98,5.16,21.24,0.16
"Dec 17, 2022 - PHX vs. NOP",W,112.65,41.62,89.35,46.65,11.79,31.42,37.23,17.63,22.37,79.46,11.65,33.17,44.83,27.25,13.65,7.04,5.15,21.13,0.65
"Dec 15, 2022 - PHX @ LAC",W,112.75,41.57,89.23,46.66,11.85,31.6,37.22,17.77,22.6,79.31,11.62,33.02,44.64,27.17,13.55,7.02,5.11,20.98,0.72
"Dec 13, 2022 - PHX @ HOU",L,112.72,41.61,89.33,46.65,11.8,31.61,37.05,17.7,22.52,79.28,11.69,33.11,44.8,27.17,13.46,7.04,5.17,20.93,1.0
"Dec 11, 2022 - PHX @ NOP",L,112.44,41.45,89.58,46.38,11.82,31.96,36.84,17.71,22.45,79.56,11.8,32.98,44.78,27.07,13.4,7.15,5.2,20.98,0.73
"Dec 09, 2022 - PHX @ NOP",L,112.64,41.59,89.86,46.39,11.84,32.07,36.8,17.62,22.36,79.51,11.93,32.8,44.73,27.2,13.43,7.14,5.2,21.04,0.62
"Dec 07, 2022 - PHX vs. BOS",L,112.72,41.61,89.79,46.45,12.02,32.28,37.03,17.47,22.19,79.33,11.86,32.74,44.6,27.25,13.49,7.12,5.16,21.11,0.42
"Dec 05, 2022 - PHX @ DAL",L,112.47,41.53,89.84,46.34,11.95,32.28,36.82,17.45,22.14,79.41,11.88,32.79,44.67,27.1,13.57,7.09,5.14,21.03,-0.05
"Dec 04, 2022 - PHX @ SAS",W,112.44,41.51,89.86,46.3,11.97,32.36,36.79,17.46,22.2,79.24,11.9,32.71,44.61,27.12,13.56,7.05,5.14,20.95,-0.37
"Dec 02, 2022 - PHX vs. HOU",L,112.78,41.63,89.93,46.4,12.08,32.43,37.03,17.43,22.17,79.25,11.93,32.68,44.62,27.3,13.52,7.02,5.05,20.9,0.27
"Nov 30, 2022 - PHX vs. CHI",W,112.92,41.69,89.85,46.5,12.16,32.51,37.18,17.38,22.11,79.16,11.89,32.61,44.49,27.34,13.59,7.05,5.05,21.02,0.25
"Nov 28, 2022 - PHX @ SAC",W,113.23,41.81,89.9,46.6,12.21,32.52,37.31,17.4,22.1,79.34,11.85,32.66,44.52,27.26,13.6,6.98,5.05,21.13,0.55
"Nov 26, 2022 - PHX vs. UTA",W,113.37,41.94,89.97,46.71,12.17,32.51,37.22,17.32,21.97,79.44,11.84,32.68,44.52,27.24,13.65,7.02,5.08,21.11,0.62
"Nov 25, 2022 - PHX vs. DET",W,113.36,41.94,90.0,46.69,12.08,32.34,37.06,17.41,22.09,79.4,11.94,32.64,44.58,27.17,13.53,7.03,5.09,21.09,0.62
"Nov 22, 2022 - PHX vs. LAL",W,113.28,41.94,89.95,46.72,12.0,32.29,36.86,17.4,22.15,79.18,11.92,32.63,44.55,27.14,13.52,7.03,5.12,21.05,0.71
"Nov 20, 2022 - PHX vs. NYK",W,113.3,42.03,90.14,46.72,12.06,32.32,37.02,17.18,21.89,78.89,11.86,32.76,44.62,27.08,13.55,7.05,5.15,21.06,0.85
"Nov 18, 2022 - PHX @ UTA",L,113.34,42.04,90.3,46.66,12.13,32.42,37.12,17.12,21.84,78.79,12.01,32.84,44.85,27.19,13.54,6.99,5.19,21.07,1.15
"Nov 16, 2022 - PHX vs. GSW",W,113.63,42.15,90.35,46.74,12.09,32.38,37.01,17.25,21.93,79.0,12.01,32.79,44.81,27.22,13.54,6.99,5.21,21.13,1.12
"Nov 14, 2022 - PHX @ MIA",L,113.87,42.17,90.29,46.8,12.22,32.49,37.24,17.3,21.97,79.07,11.96,32.88,44.84,27.3,13.58,6.96,5.25,21.14,1.26
"Nov 11, 2022 - PHX @ ORL",L,113.84,42.26,90.41,46.83,12.24,32.54,37.26,17.09,21.71,78.66,12.07,32.77,44.84,27.23,13.59,6.99,5.23,21.16,1.23
"Nov 09, 2022 - PHX @ MIN",W,113.61,42.2,90.48,46.73,12.25,32.68,37.17,16.96,21.54,78.8,12.06,32.69,44.75,27.15,13.55,6.99,5.21,21.06,0.97
"Nov 07, 2022 - PHX @ PHI",L,113.82,42.26,90.57,46.76,12.31,32.71,37.29,16.99,21.51,79.03,12.03,32.6,44.62,27.21,13.51,7.03,5.18,21.06,1.12
"Nov 05, 2022 - PHX vs. POR",W,113.47,42.12,90.33,46.72,12.22,32.52,37.21,17.0,21.52,79.07,11.95,32.58,44.52,27.1,13.53,7.04,5.18,21.1,0.95
"Nov 04, 2022 - PHX vs. POR",L,113.31,42.03,90.22,46.66,12.2,32.49,37.21,17.05,21.61,79.01,11.93,32.58,44.51,27.03,13.54,7.04,5.3,21.11,1.2
"Nov 01, 2022 - PHX vs. MIN",W,113.21,41.95,90.12,46.62,12.23,32.51,37.26,17.09,21.6,79.23,11.95,32.49,44.44,27.01,13.59,7.05,5.28,21.12,1.16
"Oct 30, 2022 - PHX vs. HOU",W,113.25,41.93,90.11,46.61,12.29,32.64,37.29,17.09,21.61,79.2,11.88,32.42,44.3,27.07,13.55,7.08,5.32,21.11,1.26
"Oct 28, 2022 - PHX vs. NOP",W,113.39,41.97,90.03,46.7,12.29,32.74,37.19,17.16,21.71,79.12,11.86,32.34,44.19,27.09,13.53,7.1,5.35,21.12,1.44
"Oct 25, 2022 - PHX vs. GSW",W,113.53,42.05,90.05,46.77,12.26,32.74,37.11,17.17,21.69,79.26,11.88,32.35,44.23,27.17,13.51,7.1,5.37,21.08,1.59
"Oct 23, 2022 - PHX @ LAC",W,113.78,42.11,90.08,46.83,12.25,32.7,37.16,17.3,21.85,79.3,11.91,32.37,44.28,27.22,13.52,7.11,5.35,21.05,1.94
"Oct 21, 2022 - PHX @ POR",L,113.76,42.12,90.11,46.82,12.29,32.81,37.14,17.23,21.73,79.46,11.93,32.41,44.34,27.24,13.51,7.09,5.33,21.01,2.12
"Oct 19, 2022 - PHX vs. DAL",W,113.73,42.14,90.16,46.81,12.26,32.74,37.14,17.2,21.72,79.36,11.89,32.41,44.3,27.28,13.56,7.17,5.27,21.11,2.07
