DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Aug 11, 2020",WAS,MIL,H,L,96.0,34.0,88.0,38.6,10.0,26.0,38.5,18.0,24.0,75.0,18.0,38.0,56.0,22.0,18.0,11.0,6.0,19.0,6.0
"Aug 09, 2020",WAS,OKC,A,L,104.5,36.5,91.5,39.85,11.0,30.5,36.4,20.5,27.0,75.85,14.5,35.5,50.0,22.0,14.5,6.5,4.5,21.0,-3.5
"Aug 07, 2020",WAS,NOP,A,L,104.0,37.0,91.67,40.33,10.33,32.33,32.6,19.67,25.33,77.83,14.0,34.0,48.0,22.33,15.0,6.33,4.0,20.0,-8.33
"Aug 05, 2020",WAS,PHI,H,L,104.75,37.25,91.25,40.8,10.25,31.0,33.7,20.0,24.75,81.2,13.0,33.0,46.0,22.25,15.25,7.0,4.0,21.75,-9.0
"Aug 03, 2020",WAS,IND,H,L,103.4,37.0,90.0,41.12,9.6,29.0,33.62,19.8,24.6,80.8,12.2,34.2,46.4,21.2,15.2,7.2,4.2,22.6,-9.0
"Aug 02, 2020",WAS,BKN,A,L,102.83,37.67,90.67,41.53,9.83,29.17,34.13,17.67,22.67,76.3,11.67,34.5,46.17,22.67,14.83,7.0,4.67,22.0,-9.33
"Jul 31, 2020",WAS,PHX,H,L,103.86,38.0,90.29,42.1,9.71,29.43,33.4,18.14,23.29,76.51,11.43,34.71,46.14,23.14,14.57,6.86,4.86,23.29,-9.14
"Mar 10, 2020",WAS,NYK,H,W,104.88,38.5,90.38,42.61,9.5,28.5,33.77,18.38,23.25,77.83,11.0,33.88,44.88,22.5,15.0,6.88,4.5,23.62,-9.62
"Mar 08, 2020",WAS,MIA,H,L,106.78,38.11,88.56,43.13,10.0,29.22,34.47,20.56,25.67,78.56,10.78,33.22,44.0,22.56,15.44,7.0,4.44,23.78,-7.78
"Mar 06, 2020",WAS,ATL,H,W,105.0,36.9,87.5,42.15,10.9,31.0,35.06,20.3,25.2,79.27,10.1,32.4,42.5,22.2,15.3,7.4,4.2,24.0,-8.1
"Mar 04, 2020",WAS,POR,A,L,106.18,36.82,86.45,42.63,11.27,31.0,36.27,21.27,26.09,80.12,10.0,32.09,42.09,22.36,15.55,7.55,4.18,23.55,-6.82
