MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 19, 2019 - LAC vs. HOU",L,117.17,41.76,88.83,47.03,12.86,34.07,37.44,20.79,26.07,80.25,10.4,36.88,47.29,24.21,13.43,6.52,4.29,21.74,6.07
"Dec 17, 2019 - LAC vs. PHX",W,117.16,41.79,88.77,47.1,12.93,34.14,37.57,20.65,25.91,80.21,10.33,36.74,47.07,24.19,13.53,6.6,4.35,21.79,5.81
"Dec 14, 2019 - LAC @ CHI",L,117.23,41.86,88.77,47.17,12.95,34.09,37.71,20.55,25.82,80.04,10.23,36.77,47.0,24.16,13.59,6.77,4.34,21.64,6.16
"Dec 13, 2019 - LAC @ MIN",W,116.98,41.71,88.58,47.1,12.89,33.82,37.88,20.67,26.04,79.87,10.18,36.67,46.84,24.07,13.62,6.82,4.33,21.53,5.96
"Dec 11, 2019 - LAC @ TOR",W,117.13,41.65,88.37,47.15,12.85,33.63,38.02,20.98,26.33,80.08,10.13,36.67,46.8,23.89,13.74,6.78,4.28,21.72,5.98
"Dec 09, 2019 - LAC @ IND",W,117.02,41.57,88.32,47.09,12.83,33.77,37.85,21.04,26.34,80.27,10.17,36.7,46.87,24.0,13.83,6.81,4.3,21.7,6.28
"Dec 08, 2019 - LAC @ WAS",W,116.88,41.54,88.5,46.96,12.77,33.73,37.71,21.02,26.35,80.14,10.19,36.88,47.06,23.9,13.77,6.81,4.35,21.58,6.38
"Dec 06, 2019 - LAC @ MIL",L,117.24,41.71,88.65,47.07,12.82,33.86,37.71,21.0,26.37,80.02,10.16,36.86,47.02,23.96,13.73,6.84,4.35,21.67,6.57
"Dec 03, 2019 - LAC vs. POR",W,116.72,41.54,88.76,46.83,12.72,33.82,37.45,20.92,26.22,80.21,10.2,36.84,47.04,23.84,13.88,6.88,4.34,21.62,5.88
"Dec 01, 2019 - LAC vs. WAS",W,116.73,41.57,88.86,46.81,12.8,33.82,37.7,20.78,26.2,79.73,10.22,36.86,47.08,23.86,13.82,6.88,4.31,21.49,6.16
"Nov 29, 2019 - LAC @ SAS",L,117.37,41.77,88.96,46.97,12.83,33.79,37.82,21.0,26.46,79.74,10.21,36.96,47.17,23.83,13.88,6.9,4.33,21.56,6.52
"Nov 27, 2019 - LAC @ MEM",W,116.98,41.66,89.02,46.82,12.81,33.77,37.79,20.85,26.21,80.12,10.19,37.0,47.19,23.81,13.91,6.89,4.34,21.47,6.21
"Nov 26, 2019 - LAC @ DAL",W,117.06,41.7,89.13,46.81,12.83,33.91,37.72,20.81,26.19,80.04,10.24,36.87,47.11,23.93,13.94,6.96,4.37,21.52,6.13
"Nov 24, 2019 - LAC vs. NOP",W,117.0,41.69,89.27,46.73,12.8,33.89,37.64,20.82,26.25,79.86,10.36,36.91,47.27,23.89,13.95,7.05,4.35,21.62,6.29
"Nov 22, 2019 - LAC vs. HOU",W,117.3,41.77,89.43,46.73,12.86,34.05,37.63,20.91,26.38,79.84,10.46,36.96,47.43,23.95,13.84,7.0,4.36,21.61,6.62
"Nov 20, 2019 - LAC vs. BOS",W,117.39,41.82,89.39,46.82,12.86,34.04,37.66,20.88,26.33,79.83,10.46,36.96,47.42,24.0,13.93,7.04,4.35,21.79,6.56
"Nov 18, 2019 - LAC vs. OKC",W,117.21,41.78,89.45,46.74,12.93,34.22,37.67,20.72,26.16,79.75,10.52,37.0,47.52,24.03,14.09,7.12,4.43,21.72,6.5
"Nov 16, 2019 - LAC vs. ATL",W,116.75,41.66,89.41,46.63,12.88,34.25,37.5,20.54,25.95,79.61,10.56,36.98,47.54,24.02,14.14,7.12,4.44,21.78,6.42
"Nov 14, 2019 - LAC @ NOP",L,117.3,41.8,89.47,46.74,12.95,34.23,37.73,20.75,26.1,79.85,10.58,37.05,47.63,24.12,14.25,7.17,4.57,21.88,7.13
"Nov 13, 2019 - LAC @ HOU",L,117.46,41.87,89.38,46.88,12.92,34.07,37.86,20.8,26.18,79.81,10.51,36.95,47.46,24.18,14.28,7.15,4.59,21.89,6.93
"Nov 11, 2019 - LAC vs. TOR",W,117.06,41.81,89.52,46.75,12.87,34.05,37.74,20.58,25.98,79.33,10.52,37.03,47.55,24.06,14.26,7.08,4.56,21.87,6.68
"Nov 07, 2019 - LAC vs. POR",W,116.76,41.68,89.56,46.59,12.79,34.08,37.5,20.6,26.05,79.23,10.67,37.17,47.84,24.08,14.38,7.11,4.6,21.86,6.73
"Nov 06, 2019 - LAC vs. MIL",L,116.61,41.64,89.55,46.55,12.66,33.91,37.18,20.67,26.11,79.3,10.7,37.28,47.98,24.02,14.42,7.09,4.72,21.73,6.72
"Nov 03, 2019 - LAC vs. UTA",W,116.72,41.63,89.68,46.48,12.66,33.86,37.25,20.8,26.26,79.32,10.75,37.32,48.08,23.97,14.49,7.05,4.69,21.83,6.54
"Oct 31, 2019 - LAC vs. SAS",W,116.55,41.55,89.71,46.36,12.58,33.83,37.02,20.88,26.38,79.28,10.86,37.3,48.17,23.83,14.41,7.05,4.71,21.88,6.61
"Oct 30, 2019 - LAC @ UTA",L,116.34,41.51,89.73,46.31,12.46,33.72,36.76,20.87,26.39,79.2,10.87,37.28,48.15,23.72,14.37,7.07,4.66,21.9,6.6
"Oct 28, 2019 - LAC vs. CHA",W,116.04,41.47,89.62,46.33,12.4,33.56,36.73,20.71,26.18,79.26,10.79,37.18,47.97,23.65,14.46,7.01,4.65,21.9,6.29
"Oct 26, 2019 - LAC @ PHX",L,115.97,41.45,89.52,46.36,12.39,33.55,36.72,20.68,26.1,79.42,10.77,37.14,47.91,23.64,14.57,7.07,4.7,21.93,6.42
"Oct 24, 2019 - LAC @ GSW",W,116.06,41.43,89.49,46.35,12.37,33.53,36.69,20.83,26.29,79.42,10.76,37.06,47.81,23.59,14.53,7.09,4.69,22.07,6.21
"Oct 22, 2019 - LAC vs. LAL",W,116.41,41.55,89.35,46.58,12.45,33.51,36.96,20.86,26.34,79.38,10.65,37.04,47.69,23.72,14.61,7.08,4.69,22.1,6.39
