DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Aug 11, 2020",NOP,SAC,A,L,127.0,48.0,87.0,55.2,10.0,34.0,29.4,21.0,27.0,77.8,9.0,31.0,40.0,22.0,13.0,6.0,4.0,22.0,-6.0
"Aug 09, 2020",NOP,SAS,H,L,116.5,45.0,84.5,53.2,8.5,29.0,29.3,18.0,23.0,78.35,7.0,30.0,37.0,23.5,16.0,7.0,5.0,20.0,-6.0
"Aug 07, 2020",NOP,WAS,H,W,115.33,44.0,88.33,50.07,9.67,29.33,32.87,17.67,22.67,78.0,10.0,30.67,40.67,25.67,17.33,6.33,5.0,22.0,-7.0
"Aug 06, 2020",NOP,SAC,A,L,116.0,43.5,88.25,49.47,10.25,30.75,33.22,18.75,23.5,79.65,10.25,31.5,41.75,25.5,18.0,6.5,5.75,21.25,-2.5
"Aug 03, 2020",NOP,MEM,H,W,117.8,44.2,87.0,51.04,11.0,31.4,34.82,18.4,23.4,78.5,9.2,30.2,39.4,26.6,17.8,6.0,5.2,22.2,-5.0
"Aug 01, 2020",NOP,LAC,A,L,116.33,43.0,86.17,50.05,11.0,31.0,35.33,19.33,26.0,75.67,9.0,32.0,41.0,26.33,17.33,6.17,4.5,21.83,-2.5
"Jul 30, 2020",NOP,UTA,H,L,114.43,42.29,86.0,49.29,10.71,30.86,34.57,19.14,26.29,74.04,9.0,33.0,42.0,26.0,17.43,5.86,4.0,22.0,-5.43
"Mar 08, 2020",NOP,MIN,A,W,113.12,42.0,87.0,48.45,10.75,30.88,34.69,18.38,25.25,73.81,9.75,32.62,42.38,25.5,17.88,6.62,3.75,22.38,-5.0
"Mar 06, 2020",NOP,MIA,H,W,113.89,42.22,87.33,48.5,10.78,31.33,34.32,18.67,25.89,73.13,9.78,33.89,43.67,25.78,18.67,6.67,3.89,22.44,-3.0
"Mar 04, 2020",NOP,DAL,A,L,113.5,41.8,87.7,47.83,11.1,32.0,34.57,18.8,26.1,72.96,10.3,34.3,44.6,26.0,18.5,6.7,4.1,22.7,-2.1
"Mar 03, 2020",NOP,MIN,H,L,114.36,42.55,90.09,47.47,11.64,33.27,34.79,17.64,24.73,71.28,10.73,34.55,45.27,26.18,18.09,6.82,4.09,22.73,-2.27
"Mar 01, 2020",NOP,LAL,H,L,116.0,43.33,90.92,47.85,11.83,33.75,34.88,17.5,24.92,70.28,10.92,34.25,45.17,27.08,17.83,7.33,3.92,22.33,-2.5
"Feb 28, 2020",NOP,CLE,H,W,115.85,43.08,91.23,47.41,11.46,33.62,33.88,18.23,25.54,71.17,11.23,34.46,45.69,26.85,17.69,7.31,3.85,21.46,-2.92
"Feb 25, 2020",NOP,LAL,A,L,115.86,43.43,91.0,47.91,11.29,32.86,34.26,17.71,24.79,71.32,11.29,34.64,45.93,27.5,17.64,7.64,4.14,21.14,-1.86
"Feb 23, 2020",NOP,GSW,A,W,115.4,43.13,90.67,47.74,11.07,32.47,33.95,18.07,25.13,71.68,10.93,34.93,45.87,27.73,17.8,7.8,4.0,21.33,-2.33
"Feb 21, 2020",NOP,POR,A,W,115.38,43.31,91.12,47.69,11.44,33.06,34.36,17.31,24.38,70.09,11.12,35.12,46.25,28.12,17.5,7.75,4.06,20.94,-1.31
"Feb 13, 2020",NOP,OKC,H,L,116.12,43.41,90.71,48.04,11.82,33.12,35.45,17.47,24.88,69.53,11.0,35.24,46.24,28.59,17.59,7.76,4.0,21.06,-0.47
"Feb 11, 2020",NOP,POR,H,W,116.22,43.33,90.44,48.08,11.94,33.22,35.7,17.61,25.0,69.78,10.83,35.39,46.22,28.72,17.56,7.5,4.17,21.0,-0.72
"Feb 08, 2020",NOP,IND,A,W,117.37,43.63,90.53,48.35,12.05,33.26,35.99,18.05,25.37,70.39,11.0,35.42,46.42,29.32,17.37,7.47,4.21,20.95,0.42
"Feb 06, 2020",NOP,CHI,A,W,117.7,43.65,90.75,48.25,12.2,33.5,36.17,18.2,25.35,71.07,11.25,35.5,46.75,29.2,17.25,7.5,4.1,21.1,0.75
"Feb 04, 2020",NOP,MIL,H,L,118.05,43.9,90.57,48.63,12.38,33.71,36.45,17.86,25.05,70.44,11.14,35.52,46.67,29.62,17.43,7.71,4.24,21.05,1.0
"Feb 02, 2020",NOP,HOU,A,L,117.59,43.64,90.95,48.17,12.45,34.41,36.09,17.86,25.0,70.65,11.0,35.77,46.77,29.45,17.41,7.82,4.32,20.86,0.41
"Jan 31, 2020",NOP,MEM,H,W,117.22,43.57,91.09,48.02,12.35,34.35,35.84,17.74,24.78,70.84,11.22,36.26,47.48,29.09,17.65,7.74,4.39,20.65,0.04
"Jan 28, 2020",NOP,CLE,A,W,118.12,43.88,91.25,48.25,12.46,34.33,36.18,17.92,24.83,71.41,11.42,36.46,47.88,29.12,17.71,7.75,4.38,20.71,1.21
"Jan 26, 2020",NOP,BOS,H,W,118.4,44.0,91.12,48.46,12.48,34.32,36.26,17.92,24.8,71.56,11.24,36.36,47.6,29.12,17.72,7.8,4.64,20.52,1.72
"Jan 24, 2020",NOP,DEN,H,L,118.58,44.0,91.15,48.43,12.62,34.38,36.58,17.96,24.96,71.32,11.5,36.35,47.85,29.19,17.81,7.77,4.65,20.54,2.23
"Jan 22, 2020",NOP,SAS,H,L,118.11,43.78,90.81,48.36,12.59,34.11,36.87,17.96,25.15,70.9,11.52,36.22,47.74,29.0,17.78,7.78,4.74,20.41,1.89
"Jan 20, 2020",NOP,MEM,A,W,118.07,43.61,90.57,48.29,12.64,34.18,36.94,18.21,25.39,71.16,11.39,36.11,47.5,28.89,17.64,7.71,4.68,20.43,1.68
