MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 17, 2019 - PHI @ CLE",W,110.95,40.95,87.75,46.74,11.9,31.9,37.1,17.15,22.58,75.36,10.53,34.6,45.13,25.73,13.48,7.78,5.2,20.08,2.23
"Nov 15, 2019 - PHI @ OKC",L,111.0,41.03,87.69,46.87,11.85,31.75,37.13,17.08,22.49,75.38,10.43,34.69,45.11,25.85,13.49,7.75,5.3,20.11,2.51
"Nov 13, 2019 - PHI @ ORL",L,111.13,41.1,87.73,46.92,11.89,31.76,37.24,17.05,22.48,75.26,10.47,34.61,45.08,25.82,13.53,7.73,5.21,20.31,2.34
"Nov 12, 2019 - PHI vs. CLE",W,110.9,41.08,87.78,46.87,11.83,31.73,37.07,16.92,22.33,75.17,10.43,34.68,45.11,25.81,13.56,7.68,5.21,20.41,2.06
"Nov 10, 2019 - PHI vs. CHA",W,110.7,41.06,87.8,46.84,11.77,31.83,36.82,16.81,22.19,75.19,10.44,34.69,45.12,25.78,13.56,7.69,5.25,20.41,2.05
"Nov 08, 2019 - PHI @ DEN",L,110.75,41.14,87.74,46.97,11.74,31.77,36.8,16.74,22.09,75.19,10.43,34.75,45.18,25.83,13.68,7.71,5.25,20.34,2.14
"Nov 06, 2019 - PHI @ UTA",L,110.55,41.09,87.71,46.92,11.76,31.68,37.0,16.61,22.02,74.77,10.44,34.8,45.24,25.86,13.74,7.71,5.29,20.32,2.06
"Nov 04, 2019 - PHI @ PHX",L,110.45,40.97,87.6,46.84,11.7,31.58,36.93,16.81,22.19,74.97,10.39,34.81,45.19,25.78,13.78,7.73,5.25,20.31,2.0
"Nov 02, 2019 - PHI @ POR",W,110.43,40.99,87.62,46.85,11.72,31.54,37.05,16.74,22.16,74.75,10.37,34.72,45.09,25.71,13.87,7.78,5.21,20.44,1.9
"Oct 30, 2019 - PHI vs. MIN",W,110.7,41.17,87.9,46.9,11.71,31.57,36.99,16.64,22.01,74.87,10.41,34.7,45.1,25.86,13.83,7.83,5.25,20.48,1.88
"Oct 28, 2019 - PHI @ ATL",W,110.79,41.2,87.96,46.9,11.67,31.47,36.98,16.71,22.1,74.92,10.49,34.77,45.26,25.83,13.94,7.91,5.26,20.57,2.17
"Oct 26, 2019 - PHI @ DET",W,110.7,41.14,87.96,46.83,11.66,31.61,36.83,16.76,22.14,74.99,10.51,34.8,45.31,25.77,14.06,7.97,5.34,20.69,2.17
"Oct 23, 2019 - PHI vs. BOS",W,110.79,41.15,87.94,46.85,11.68,31.64,36.85,16.81,22.25,74.88,10.44,34.76,45.21,25.83,14.17,8.06,5.31,20.76,2.22
