MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 09, 2019 - MIN @ PHX",L,112.51,40.17,91.63,43.91,13.66,40.41,33.83,18.51,24.78,74.28,10.34,33.32,43.66,24.05,15.2,9.07,5.24,21.05,-5.1
"Dec 08, 2019 - MIN @ LAL",L,112.43,40.17,91.48,43.98,13.48,39.98,33.68,18.62,24.88,74.4,10.36,33.33,43.69,23.81,15.24,9.0,5.29,21.1,-5.36
"Dec 06, 2019 - MIN @ OKC",L,112.72,40.26,91.3,44.18,13.51,39.91,33.83,18.7,24.91,74.64,10.26,33.14,43.4,23.88,15.26,8.91,5.3,21.02,-5.63
"Dec 04, 2019 - MIN @ DAL",L,113.05,40.48,91.41,44.36,13.5,39.86,33.84,18.59,24.8,74.53,10.25,32.98,43.23,23.91,15.2,8.89,5.23,21.2,-5.77
"Dec 01, 2019 - MIN vs. MEM",L,113.07,40.4,91.36,44.3,13.58,39.82,34.08,18.69,24.82,74.84,10.36,32.89,43.24,23.89,15.16,8.8,5.27,21.2,-5.8
"Nov 27, 2019 - MIN @ SAS",W,112.93,40.24,91.22,44.18,13.52,39.74,34.01,18.93,25.04,75.08,10.35,33.11,43.46,23.85,15.17,8.76,5.28,21.2,-5.85
"Nov 25, 2019 - MIN @ ATL",W,112.94,40.17,91.09,44.16,13.62,39.74,34.24,18.98,25.09,75.14,10.28,33.38,43.66,23.94,15.09,8.66,5.3,21.15,-5.47
"Nov 23, 2019 - MIN vs. PHX",L,113.19,40.19,91.06,44.19,13.65,39.65,34.42,19.17,25.31,75.19,10.35,33.38,43.73,24.0,15.06,8.69,5.31,21.23,-5.1
"Nov 20, 2019 - MIN vs. UTA",L,112.88,40.14,91.06,44.14,13.61,39.69,34.3,18.98,25.14,74.86,10.33,33.67,44.0,24.04,15.04,8.55,5.41,21.27,-5.04
"Nov 18, 2019 - MIN @ UTA",W,112.52,40.04,91.02,44.05,13.62,39.8,34.24,18.82,25.06,74.41,10.36,33.78,44.14,23.82,15.02,8.48,5.48,21.24,-5.1
"Nov 16, 2019 - MIN vs. HOU",L,112.51,40.06,90.98,44.09,13.63,39.76,34.29,18.76,24.94,74.6,10.25,34.02,44.27,23.78,15.02,8.43,5.57,21.31,-4.8
"Nov 15, 2019 - MIN vs. WAS",L,112.37,40.02,90.85,44.11,13.6,39.73,34.24,18.73,24.9,74.59,10.31,34.0,44.31,23.77,15.1,8.4,5.56,21.29,-5.1
"Nov 13, 2019 - MIN vs. SAS",W,112.43,40.06,90.81,44.17,13.55,39.68,34.15,18.77,24.98,74.55,10.28,34.0,44.28,23.81,15.19,8.36,5.55,21.26,-5.4
"Nov 11, 2019 - MIN @ DET",W,112.74,40.15,90.81,44.27,13.5,39.57,34.12,18.94,25.15,74.69,10.33,34.06,44.39,23.83,15.09,8.41,5.52,21.33,-5.02
"Nov 10, 2019 - MIN vs. DEN",L,112.87,40.24,90.78,44.38,13.53,39.47,34.3,18.87,25.04,74.77,10.35,34.05,44.4,23.85,15.13,8.38,5.53,21.36,-4.82
"Nov 08, 2019 - MIN vs. GSW",W,112.61,40.12,90.89,44.22,13.39,39.57,33.93,18.96,25.18,74.73,10.43,34.12,44.55,23.82,15.09,8.39,5.61,21.39,-4.77
"Nov 06, 2019 - MIN @ MEM",L,112.82,40.26,91.25,44.2,13.32,39.51,33.77,18.98,25.25,74.63,10.6,34.21,44.81,23.75,15.16,8.42,5.68,21.42,-4.58
"Nov 04, 2019 - MIN vs. MIL",L,112.97,40.31,91.33,44.21,13.36,39.6,33.8,18.98,25.26,74.61,10.59,34.07,44.66,23.84,15.09,8.43,5.71,21.43,-4.78
"Nov 02, 2019 - MIN @ WAS",W,112.85,40.25,91.53,44.07,13.36,39.66,33.74,18.98,25.2,74.81,10.63,34.07,44.69,23.78,15.1,8.49,5.68,21.46,-5.17
"Oct 30, 2019 - MIN @ PHI",L,113.15,40.43,91.57,44.24,13.42,39.65,33.9,18.87,25.07,74.74,10.5,34.23,44.73,23.93,15.22,8.5,5.75,21.48,-4.72
"Oct 27, 2019 - MIN vs. MIA",W,112.85,40.3,91.39,44.16,13.36,39.57,33.82,18.9,25.11,74.74,10.43,34.13,44.56,23.74,15.33,8.57,5.75,21.48,-5.0
"Oct 25, 2019 - MIN @ CHA",W,112.9,40.27,91.39,44.14,13.35,39.66,33.74,19.0,25.24,74.76,10.48,34.1,44.58,23.74,15.34,8.63,5.68,21.4,-4.81
"Oct 23, 2019 - MIN @ BKN",W,113.03,40.32,91.38,44.19,13.33,39.63,33.7,19.06,25.33,74.75,10.52,34.17,44.7,23.84,15.37,8.67,5.68,21.4,-4.38
