MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 09, 2019 - GSW @ OKC",L,105.29,38.47,87.67,43.98,10.44,31.31,33.09,17.91,22.75,78.58,9.8,32.75,42.55,25.82,14.91,8.31,4.76,20.13,-8.65
"Nov 08, 2019 - GSW @ MIN",L,105.34,38.54,87.62,44.07,10.38,31.14,33.07,17.89,22.64,78.97,9.73,32.66,42.39,25.75,14.91,8.32,4.79,20.09,-8.61
"Nov 06, 2019 - GSW @ HOU",L,105.58,38.61,87.89,44.03,10.37,31.21,32.99,17.98,22.67,79.26,9.79,32.72,42.51,25.61,15.0,8.39,4.86,20.19,-8.56
"Nov 04, 2019 - GSW vs. POR",W,105.69,38.6,88.03,43.96,10.41,31.24,33.1,18.07,22.76,79.31,9.9,32.76,42.66,25.55,14.93,8.36,4.79,20.05,-8.71
"Nov 02, 2019 - GSW vs. CHA",L,106.05,38.66,88.0,44.04,10.41,31.15,33.19,18.32,22.98,79.52,9.86,32.86,42.73,25.59,14.85,8.29,4.78,20.0,-8.41
"Nov 01, 2019 - GSW vs. SAS",L,105.73,38.58,87.82,44.04,10.38,31.1,33.17,18.18,22.82,79.48,9.78,32.9,42.68,25.55,14.9,8.23,4.78,20.03,-8.37
"Oct 30, 2019 - GSW vs. PHX",L,105.8,38.59,87.75,44.08,10.43,31.05,33.39,18.2,22.79,79.66,9.74,32.89,42.62,25.54,14.84,8.16,4.74,20.07,-8.51
"Oct 28, 2019 - GSW @ NOP",W,105.87,38.55,87.66,44.08,10.39,31.0,33.31,18.39,23.0,79.72,9.69,32.94,42.63,25.52,14.89,8.16,4.76,20.1,-8.55
"Oct 27, 2019 - GSW @ OKC",L,106.32,38.75,87.92,44.15,10.44,31.06,33.42,18.38,23.02,79.64,9.84,33.08,42.92,25.7,14.94,8.16,4.71,20.13,-8.24
"Oct 24, 2019 - GSW vs. LAC",L,106.09,38.61,87.98,43.97,10.36,31.09,33.14,18.52,23.14,79.76,9.88,32.98,42.86,25.56,14.94,8.23,4.67,20.05,-8.55
