MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 20, 2020 - CHI @ MIL",L,109.5,41.6,88.65,46.95,11.95,34.8,34.4,14.35,19.7,72.63,11.3,29.05,40.35,24.25,16.0,10.0,3.5,22.35,-5.15
"Jan 18, 2020 - CHI vs. CLE",W,108.95,41.24,88.81,46.47,12.05,35.43,34.15,14.43,19.62,73.41,11.1,29.19,40.29,23.95,16.05,10.05,3.43,22.29,-5.52
"Jan 17, 2020 - CHI @ PHI",L,109.36,41.55,88.73,46.87,11.91,34.95,34.24,14.36,19.5,73.55,10.77,28.86,39.64,24.0,15.86,10.41,3.45,22.36,-5.18
"Jan 15, 2020 - CHI vs. WAS",W,108.48,41.26,88.39,46.71,11.74,34.96,33.74,14.22,19.3,73.54,10.57,28.96,39.52,23.87,15.91,10.3,3.43,22.0,-5.43
"Jan 13, 2020 - CHI @ BOS",L,108.75,41.33,88.25,46.87,11.83,35.08,33.87,14.25,19.42,73.32,10.46,29.12,39.58,23.96,15.88,10.33,3.5,21.88,-4.83
"Jan 11, 2020 - CHI @ DET",W,108.44,41.16,87.96,46.82,11.6,34.68,33.48,14.52,19.68,73.62,10.32,29.2,39.52,23.64,15.8,10.12,3.56,21.88,-5.12
"Jan 10, 2020 - CHI vs. IND",L,108.42,41.19,87.77,46.97,11.58,34.69,33.4,14.46,19.46,74.36,10.27,29.19,39.46,23.65,15.77,10.15,3.65,21.85,-4.58
"Jan 08, 2020 - CHI @ NOP",L,108.3,41.04,87.48,46.94,11.81,34.93,33.79,14.41,19.33,74.61,10.11,29.22,39.33,23.37,15.78,10.0,3.63,21.59,-4.81
"Jan 06, 2020 - CHI @ DAL",L,108.29,41.04,87.64,46.86,11.89,34.93,34.01,14.32,19.39,73.99,10.11,29.21,39.32,23.32,15.64,10.07,3.57,21.64,-5.18
"Jan 04, 2020 - CHI vs. BOS",L,108.34,41.21,88.0,46.86,11.79,34.79,33.83,14.14,19.1,74.26,10.34,29.17,39.52,23.38,15.41,10.07,3.66,21.62,-5.28
"Jan 02, 2020 - CHI vs. UTA",L,108.2,40.97,87.73,46.72,11.83,34.77,33.98,14.43,19.5,74.26,10.37,29.07,39.43,23.37,15.43,10.23,3.7,21.63,-5.33
"Dec 30, 2019 - CHI vs. MIL",L,107.87,40.84,87.94,46.48,11.81,34.81,33.87,14.39,19.42,74.33,10.52,29.1,39.61,23.32,15.29,10.16,3.74,21.42,-5.29
"Dec 28, 2019 - CHI vs. ATL",W,107.69,40.81,88.53,46.2,11.97,35.09,34.02,14.09,19.06,73.96,10.62,29.09,39.72,23.41,15.12,10.16,3.69,21.38,-5.78
"Dec 23, 2019 - CHI @ ORL",L,107.94,40.88,88.48,46.29,12.06,34.97,34.45,14.12,19.06,74.11,10.7,29.36,40.06,23.36,15.18,10.24,3.73,21.18,-4.55
"Dec 21, 2019 - CHI @ DET",W,107.56,40.71,88.47,46.1,12.09,35.03,34.47,14.06,18.94,74.28,10.71,29.56,40.26,23.26,15.24,10.15,3.76,21.06,-4.65
"Dec 18, 2019 - CHI @ WAS",W,107.89,40.69,88.14,46.27,12.26,35.03,34.96,14.26,19.11,74.56,10.71,29.71,40.43,23.2,15.4,10.09,3.77,20.83,-4.17
"Dec 16, 2019 - CHI @ OKC",L,107.94,40.64,88.39,46.1,12.22,35.08,34.81,14.44,19.25,74.92,10.72,30.06,40.78,23.25,15.39,10.08,3.83,20.92,-4.03
"Dec 14, 2019 - CHI vs. LAC",W,107.89,40.7,88.35,46.19,12.14,34.97,34.65,14.35,19.08,75.18,10.57,29.95,40.51,23.35,15.35,10.27,3.89,20.92,-4.0
"Dec 13, 2019 - CHI vs. CHA",L,107.92,40.68,88.26,46.21,12.18,34.87,34.93,14.37,19.05,75.39,10.61,30.16,40.76,23.29,15.42,10.32,4.03,21.03,-3.82
"Dec 11, 2019 - CHI vs. ATL",W,107.03,40.33,88.31,45.8,12.05,34.85,34.56,14.31,18.92,75.66,10.62,30.26,40.87,23.21,15.38,10.33,4.1,21.0,-3.97
"Dec 09, 2019 - CHI vs. TOR",L,107.75,40.67,88.45,46.09,12.03,34.58,34.84,14.38,18.93,76.0,10.53,30.38,40.9,23.43,15.32,10.45,4.17,21.1,-3.02
"Dec 08, 2019 - CHI @ MIA",L,107.37,40.54,88.46,45.92,12.02,34.85,34.63,14.27,18.8,75.89,10.49,30.51,41.0,23.59,15.37,10.34,4.17,21.07,-2.98
"Dec 06, 2019 - CHI vs. GSW",L,107.31,40.4,88.26,45.87,12.05,34.88,34.67,14.45,19.0,76.03,10.38,30.57,40.95,23.5,15.36,10.29,4.1,21.31,-3.02
"Dec 04, 2019 - CHI vs. MEM",W,107.09,40.37,88.26,45.83,12.16,35.02,34.83,14.19,18.67,75.65,10.37,30.49,40.86,23.44,15.35,10.3,4.05,21.28,-3.0
"Dec 02, 2019 - CHI @ SAC",W,107.07,40.2,88.0,45.77,12.18,34.98,34.93,14.48,19.09,75.59,10.36,30.7,41.07,23.41,15.48,10.18,4.25,21.3,-2.77
"Nov 29, 2019 - CHI @ POR",L,107.2,40.11,87.71,45.82,12.27,35.02,35.11,14.71,19.31,75.83,10.2,30.67,40.87,23.33,15.53,10.16,4.16,21.27,-2.56
"Nov 27, 2019 - CHI @ GSW",L,107.11,40.02,87.85,45.65,12.3,35.09,35.15,14.76,19.43,75.66,10.22,30.78,41.0,23.35,15.43,10.11,4.11,21.28,-2.59
"Nov 25, 2019 - CHI vs. POR",L,106.74,39.89,87.87,45.5,12.26,34.96,35.14,14.7,19.4,75.47,10.3,30.72,41.02,23.28,15.49,10.19,4.11,21.26,-2.83
"Nov 23, 2019 - CHI @ CHA",W,106.48,39.81,87.83,45.42,12.19,35.04,34.89,14.67,19.42,75.25,10.25,30.69,40.94,23.29,15.52,10.15,4.1,21.23,-3.25
"Nov 22, 2019 - CHI vs. MIA",L,106.67,39.88,87.98,45.42,12.39,35.29,35.13,14.53,19.27,75.08,10.31,30.59,40.9,23.37,15.47,10.18,4.08,21.2,-3.16
"Nov 20, 2019 - CHI vs. DET",W,106.7,39.9,88.02,45.42,12.34,35.18,35.09,14.56,19.28,75.17,10.38,30.52,40.9,23.36,15.42,10.2,4.06,21.26,-3.26
"Nov 18, 2019 - CHI vs. MIL",L,106.75,39.88,88.08,45.37,12.37,35.02,35.42,14.61,19.41,74.98,10.41,30.76,41.18,23.39,15.41,10.18,4.12,21.31,-2.8
"Nov 16, 2019 - CHI vs. BKN",L,106.63,39.87,88.25,45.27,12.37,35.0,35.42,14.54,19.31,75.05,10.46,30.88,41.35,23.42,15.4,10.1,4.15,21.38,-3.02
"Nov 14, 2019 - CHI @ MIL",L,106.72,39.72,88.3,45.08,12.3,35.08,35.19,14.98,19.72,75.38,10.58,31.04,41.62,23.26,15.49,10.06,4.11,21.55,-3.08
"Nov 12, 2019 - CHI vs. NYK",W,106.87,39.69,88.39,45.01,12.41,35.22,35.31,15.09,19.81,75.54,10.57,31.11,41.69,23.3,15.57,10.13,4.06,21.69,-3.19
"Nov 09, 2019 - CHI vs. HOU",L,107.11,39.71,88.25,45.11,12.44,35.18,35.44,15.25,20.02,75.58,10.55,31.22,41.76,23.27,15.65,10.11,4.02,21.75,-2.8
"Nov 06, 2019 - CHI @ ATL",W,106.88,39.66,88.43,44.98,12.29,35.12,35.03,15.27,19.98,75.82,10.55,31.29,41.84,23.23,15.64,10.18,4.04,21.75,-3.16
"Nov 05, 2019 - CHI vs. LAL",L,106.98,39.68,88.32,45.06,12.3,35.09,35.11,15.32,20.11,75.66,10.49,31.37,41.86,23.28,15.72,10.19,4.12,21.89,-2.75
"Nov 03, 2019 - CHI @ IND",L,107.07,39.74,88.26,45.16,12.33,35.03,35.26,15.26,20.16,75.25,10.43,31.43,41.86,23.26,15.72,10.21,4.12,21.88,-2.81
"Nov 01, 2019 - CHI vs. DET",W,106.86,39.68,88.19,45.12,12.27,34.93,35.18,15.24,20.24,74.93,10.36,31.51,41.86,23.32,15.76,10.17,4.08,21.86,-2.98
"Oct 30, 2019 - CHI @ CLE",L,106.95,39.67,88.2,45.1,12.33,35.02,35.26,15.28,20.28,74.98,10.37,31.5,41.87,23.42,15.78,10.1,4.03,21.8,-2.83
"Oct 28, 2019 - CHI @ NYK",L,107.02,39.66,88.23,45.07,12.36,35.08,35.28,15.34,20.33,75.11,10.34,31.36,41.7,23.44,15.64,10.03,4.05,21.84,-2.89
"Oct 26, 2019 - CHI vs. TOR",L,106.87,39.6,88.18,45.03,12.31,35.08,35.12,15.37,20.34,75.2,10.31,31.34,41.65,23.37,15.55,9.97,4.06,21.84,-2.95
"Oct 25, 2019 - CHI @ MEM",W,106.51,39.43,88.32,44.79,12.25,35.08,34.97,15.4,20.41,75.09,10.33,31.37,41.7,23.29,15.54,9.95,4.03,21.84,-3.29
"Oct 23, 2019 - CHI @ CHA",L,106.56,39.44,88.39,44.76,12.25,35.19,34.87,15.44,20.47,75.09,10.31,31.44,41.75,23.2,15.52,10.02,4.08,21.83,-3.11
