MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 06, 2020 - DAL vs. MEM",W,119.18,41.82,92.73,45.29,13.91,39.82,34.87,21.64,27.09,79.75,9.82,36.18,46.0,24.91,12.0,5.91,3.55,21.45,-2.82
"Mar 04, 2020 - DAL vs. NOP",W,119.33,42.08,92.92,45.47,14.25,40.42,35.16,20.92,26.25,79.48,10.08,36.08,46.17,25.33,11.92,6.33,4.0,20.58,-0.5
"Mar 02, 2020 - DAL @ CHI",L,119.92,42.23,93.08,45.53,14.85,41.15,35.84,20.62,26.08,78.81,9.77,36.62,46.38,25.69,12.31,6.31,4.69,20.31,-0.15
"Mar 01, 2020 - DAL @ MIN",W,119.0,42.07,92.43,45.68,14.64,41.21,35.32,20.21,25.64,78.54,9.71,36.5,46.21,25.71,12.71,6.5,4.71,20.29,-0.29
"Feb 28, 2020 - DAL @ MIA",L,118.47,42.2,92.53,45.75,14.4,41.13,34.8,19.67,25.2,77.51,9.47,37.4,46.87,25.87,12.8,6.73,4.87,20.0,1.07
"Feb 26, 2020 - DAL @ SAS",W,118.44,42.06,92.0,45.87,14.81,41.69,35.25,19.5,24.81,78.26,9.12,37.0,46.12,25.81,12.69,6.31,4.75,20.31,0.5
"Feb 24, 2020 - DAL vs. MIN",W,117.88,41.71,91.65,45.64,14.94,41.88,35.4,19.53,25.12,77.58,8.88,37.06,45.94,25.76,12.88,6.59,5.0,20.29,0.82
"Feb 22, 2020 - DAL @ ATL",L,119.06,42.22,92.17,45.91,15.0,42.0,35.46,19.61,25.28,77.44,9.17,37.22,46.39,25.89,12.89,6.61,4.89,20.72,1.67
"Feb 21, 2020 - DAL @ ORL",W,118.42,42.11,92.0,45.85,14.95,42.11,35.26,19.26,24.95,76.96,9.21,37.26,46.47,25.74,13.05,6.53,5.16,20.79,1.37
"Feb 12, 2020 - DAL vs. SAC",W,118.6,42.15,91.6,46.12,14.95,41.9,35.48,19.35,25.0,77.16,9.15,37.5,46.65,25.75,13.2,6.5,5.25,20.45,2.1
"Feb 10, 2020 - DAL vs. UTA",L,119.14,42.43,91.29,46.61,15.05,41.81,35.81,19.24,24.81,77.34,8.86,37.81,46.67,26.14,13.14,6.24,5.33,20.33,2.9
"Feb 08, 2020 - DAL @ CHA",W,119.14,42.27,90.91,46.63,15.05,41.86,35.77,19.55,25.09,77.64,8.64,37.09,45.73,26.05,12.86,6.32,5.23,20.23,2.59
"Feb 07, 2020 - DAL @ WAS",L,119.0,42.35,90.74,46.8,15.13,41.57,36.33,19.17,24.48,78.61,8.74,37.0,45.74,26.17,12.83,6.26,5.26,20.13,3.17
"Feb 05, 2020 - DAL vs. MEM",L,118.96,42.33,90.75,46.78,15.17,41.5,36.48,19.12,24.33,78.9,9.0,36.88,45.88,26.21,12.88,6.29,5.12,20.17,3.0
"Feb 03, 2020 - DAL @ IND",W,118.48,42.0,90.88,46.36,15.24,41.56,36.6,19.24,24.32,79.42,9.12,36.6,45.72,25.92,12.72,6.24,5.16,20.08,2.32
"Feb 01, 2020 - DAL vs. ATL",W,118.23,41.77,90.69,46.18,15.35,41.69,36.73,19.35,24.27,80.04,9.23,36.69,45.92,25.69,12.69,6.12,5.04,19.88,2.58
"Jan 31, 2020 - DAL @ HOU",L,118.41,41.85,90.81,46.21,15.52,41.59,37.27,19.19,23.96,80.55,9.26,36.93,46.19,25.7,12.56,6.11,5.15,19.67,3.33
"Jan 28, 2020 - DAL vs. PHX",L,118.5,41.89,90.79,46.26,15.46,41.39,37.33,19.25,24.07,80.45,9.43,36.96,46.39,25.82,12.71,5.96,5.29,19.61,2.96
"Jan 27, 2020 - DAL @ OKC",W,118.0,41.72,90.52,46.21,15.17,41.1,36.77,19.38,24.17,80.62,9.38,36.55,45.93,25.59,12.86,5.97,5.1,19.55,1.86
"Jan 25, 2020 - DAL @ UTA",L,117.63,41.7,90.8,46.05,15.3,41.43,36.79,18.93,23.67,80.15,9.47,36.8,46.27,25.43,12.73,5.87,5.03,19.43,2.13
"Jan 23, 2020 - DAL @ POR",W,117.29,41.71,91.0,45.96,15.32,41.42,36.86,18.55,23.32,79.3,9.48,36.71,46.19,25.23,12.61,5.87,4.97,19.58,1.9
"Jan 21, 2020 - DAL vs. LAC",L,117.78,41.91,91.06,46.13,15.53,41.59,37.17,18.44,23.34,78.78,9.56,36.47,46.03,25.28,12.5,5.84,5.03,19.5,2.09
"Jan 17, 2020 - DAL vs. POR",W,117.45,41.82,91.06,46.04,15.42,41.64,36.89,18.39,23.36,78.54,9.64,36.48,46.12,25.21,12.52,5.88,5.12,19.76,1.94
"Jan 15, 2020 - DAL @ SAC",W,117.53,41.74,91.0,45.97,15.56,41.79,37.06,18.5,23.5,78.54,9.74,36.29,46.03,25.03,12.53,5.88,5.09,19.68,2.12
"Jan 14, 2020 - DAL @ GSW",W,117.8,41.89,91.03,46.12,15.49,41.74,36.93,18.54,23.51,78.67,9.83,36.23,46.06,25.0,12.49,5.83,5.0,19.63,2.17
"Jan 11, 2020 - DAL vs. PHI",W,117.97,42.08,91.17,46.25,15.42,41.61,36.88,18.39,23.44,78.21,9.97,36.28,46.25,24.94,12.36,5.81,4.92,19.56,2.86
"Jan 10, 2020 - DAL vs. LAL",L,117.73,42.03,90.84,46.37,15.3,41.22,36.98,18.38,23.54,77.9,10.0,36.46,46.46,24.86,12.46,5.76,5.0,19.57,3.27
"Jan 08, 2020 - DAL vs. DEN",L,117.63,41.95,90.97,46.22,15.18,41.13,36.77,18.55,23.89,77.63,10.18,36.29,46.47,24.71,12.37,5.71,4.95,19.58,2.79
"Jan 06, 2020 - DAL vs. CHI",W,117.33,41.87,90.62,46.33,15.1,40.97,36.71,18.49,23.9,77.35,10.08,36.18,46.26,24.77,12.38,5.77,4.97,19.54,2.69
"Jan 04, 2020 - DAL vs. CHA",L,117.35,41.92,90.45,46.48,15.12,40.98,36.76,18.38,23.77,77.26,10.1,36.08,46.17,24.77,12.45,5.75,5.0,19.35,2.83
"Jan 02, 2020 - DAL vs. BKN",W,117.41,42.05,90.68,46.5,15.12,41.2,36.6,18.2,23.51,77.43,10.2,35.85,46.05,24.85,12.39,5.78,4.98,19.49,2.68
"Dec 31, 2019 - DAL @ OKC",L,117.55,42.12,90.64,46.59,15.19,41.12,36.85,18.12,23.36,77.69,10.24,35.81,46.05,24.79,12.43,5.74,5.05,19.52,2.9
"Dec 29, 2019 - DAL @ LAL",L,117.16,41.91,90.7,46.33,15.19,41.35,36.68,18.16,23.44,77.61,10.4,35.72,46.12,24.65,12.4,5.72,5.02,19.63,2.72
"Dec 28, 2019 - DAL @ GSW",W,116.66,41.68,90.66,46.1,15.14,41.39,36.53,18.16,23.36,77.89,10.45,35.64,46.09,24.48,12.55,5.84,5.0,19.7,2.36
"Dec 26, 2019 - DAL vs. SAS",W,117.2,41.82,90.69,46.24,15.33,41.6,36.77,18.22,23.31,78.38,10.42,35.67,46.09,24.71,12.56,5.96,5.04,19.64,2.76
"Dec 22, 2019 - DAL @ TOR",L,116.87,41.74,90.67,46.15,15.35,41.57,36.84,18.04,23.13,78.13,10.48,35.74,46.22,24.65,12.59,5.98,5.0,19.46,2.78
"Dec 20, 2019 - DAL @ PHI",W,116.66,41.6,90.66,45.99,15.34,41.66,36.75,18.13,23.21,78.2,10.55,35.81,46.36,24.7,12.68,5.98,4.98,19.51,2.66
"Dec 18, 2019 - DAL vs. BOS",L,116.67,41.62,90.5,46.11,15.31,41.48,36.87,18.1,23.19,78.18,10.5,35.92,46.42,24.67,12.75,6.06,4.96,19.46,3.0
"Dec 16, 2019 - DAL @ MIL",W,116.39,41.47,90.43,45.97,15.31,41.51,36.83,18.14,23.22,78.22,10.49,35.84,46.33,24.63,12.65,6.08,5.06,19.47,2.82
"Dec 14, 2019 - DAL vs. MIA",L,116.46,41.46,90.38,45.98,15.32,41.5,36.87,18.22,23.3,78.28,10.44,36.0,46.44,24.68,12.68,6.06,5.08,19.54,2.84
"Dec 12, 2019 - DAL @ DET",W,116.49,41.53,90.59,45.96,15.35,41.55,36.9,18.08,23.18,78.02,10.39,36.08,46.47,24.78,12.65,6.02,5.04,19.69,2.71
"Dec 08, 2019 - DAL vs. SAC",L,116.6,41.6,90.54,46.06,15.37,41.6,36.89,18.04,23.17,77.85,10.4,36.17,46.58,24.79,12.62,5.98,5.04,19.71,2.87
"Dec 07, 2019 - DAL vs. NOP",W,116.4,41.58,90.45,46.09,15.4,41.64,36.93,17.83,22.89,78.04,10.4,36.06,46.45,24.77,12.62,5.92,4.96,19.55,2.74
"Dec 04, 2019 - DAL vs. MIN",W,116.65,41.67,90.37,46.22,15.35,41.57,36.88,17.96,23.04,78.08,10.35,36.26,46.61,24.78,12.63,5.96,4.94,19.5,3.54
"Dec 03, 2019 - DAL @ NOP",W,116.73,41.75,90.4,46.29,15.27,41.49,36.75,17.96,23.04,78.09,10.4,36.18,46.58,24.76,12.56,5.95,4.95,19.44,3.6
"Dec 01, 2019 - DAL @ LAL",W,116.75,41.68,90.36,46.24,15.34,41.55,36.84,18.05,23.11,78.21,10.39,36.27,46.66,24.71,12.55,5.93,5.0,19.34,3.91
"Nov 29, 2019 - DAL @ PHX",W,116.7,41.68,90.47,46.19,15.37,41.68,36.81,17.96,23.02,78.11,10.49,36.25,46.74,24.7,12.56,6.02,4.93,19.35,4.09
"Nov 26, 2019 - DAL vs. LAC",L,116.76,41.57,90.38,46.1,15.4,41.78,36.79,18.22,23.28,78.26,10.47,36.28,46.74,24.62,12.48,6.03,4.9,19.43,4.14
"Nov 24, 2019 - DAL @ HOU",W,116.46,41.37,90.19,45.96,15.32,41.71,36.66,18.39,23.47,78.29,10.44,36.29,46.73,24.47,12.61,6.14,4.85,19.46,3.81
"Nov 22, 2019 - DAL vs. CLE",W,116.8,41.5,90.38,46.0,15.35,41.75,36.69,18.45,23.55,78.29,10.47,36.25,46.72,24.53,12.6,6.18,4.85,19.5,3.98
"Nov 20, 2019 - DAL vs. GSW",W,117.23,41.77,90.54,46.19,15.43,41.67,36.98,18.26,23.31,78.29,10.46,36.3,46.75,24.64,12.48,6.21,4.89,19.48,4.61
"Nov 18, 2019 - DAL vs. SAS",W,117.63,41.92,90.53,46.36,15.53,41.61,37.32,18.26,23.31,78.29,10.42,36.39,46.81,24.77,12.47,6.23,4.92,19.5,5.31
"Nov 16, 2019 - DAL vs. TOR",W,117.62,41.92,90.43,46.42,15.56,41.6,37.38,18.22,23.3,78.15,10.4,36.32,46.71,24.83,12.48,6.19,4.89,19.49,5.33
"Nov 14, 2019 - DAL @ NYK",L,117.5,41.84,90.39,46.35,15.45,41.56,37.16,18.36,23.45,78.2,10.42,36.42,46.84,24.81,12.48,6.2,4.88,19.42,5.38
"Nov 11, 2019 - DAL @ BOS",L,117.28,41.75,90.29,46.3,15.34,41.48,36.93,18.43,23.57,78.14,10.45,36.35,46.8,24.75,12.48,6.23,4.91,19.37,5.25
"Nov 09, 2019 - DAL @ MEM",W,117.11,41.68,90.27,46.23,15.27,41.48,36.77,18.47,23.64,78.1,10.48,36.3,46.79,24.71,12.41,6.17,4.91,19.47,5.02
"Nov 08, 2019 - DAL vs. NYK",L,117.42,41.84,90.37,46.34,15.31,41.49,36.86,18.43,23.58,78.12,10.51,36.28,46.79,24.75,12.45,6.19,4.91,19.39,5.18
"Nov 06, 2019 - DAL vs. ORL",W,117.19,41.76,90.37,46.26,15.29,41.53,36.78,18.37,23.49,78.19,10.46,36.34,46.79,24.65,12.46,6.16,4.93,19.41,5.04
"Nov 03, 2019 - DAL @ CLE",W,117.04,41.68,90.28,46.21,15.23,41.38,36.77,18.45,23.58,78.21,10.48,36.26,46.74,24.58,12.52,6.13,4.87,19.46,4.99
"Nov 01, 2019 - DAL vs. LAL",L,117.24,41.8,90.33,46.31,15.3,41.37,36.94,18.34,23.43,78.3,10.49,36.31,46.8,24.71,12.54,6.11,4.89,19.49,5.2
"Oct 29, 2019 - DAL @ DEN",W,117.14,41.77,90.49,46.21,15.28,41.3,36.96,18.31,23.42,78.18,10.59,36.41,47.0,24.69,12.69,6.1,4.83,19.51,5.0
"Oct 27, 2019 - DAL vs. POR",L,117.03,41.76,90.4,46.25,15.25,41.24,36.94,18.25,23.43,77.91,10.58,36.35,46.93,24.75,12.64,6.1,4.83,19.43,4.97
"Oct 25, 2019 - DAL @ NOP",W,117.05,41.7,90.45,46.15,15.22,41.36,36.79,18.44,23.67,77.91,10.6,36.32,46.92,24.78,12.63,6.11,4.81,19.47,4.88
"Oct 23, 2019 - DAL vs. WAS",W,117.14,41.74,90.49,46.18,15.2,41.34,36.76,18.45,23.7,77.84,10.62,36.32,46.95,24.76,12.61,6.14,4.84,19.46,4.91
