DATE,HOME TEAM,AWAY TEAM,Winner (H/A),HOME PTS,HOME FGM,HOME FGA,HOME FG%,HOME 3PM,HOME 3PA,HOME 3P%,HOME FTM,HOME FTA,HOME FT%,HOME OREB,HOME DREB,HOME REB,HOME AST,HOME TOV,HOME STL,HOME BLK,HOME PF,HOME +/-,AWAY PTS,AWAY FGM,AWAY FGA,AWAY FG%,AWAY 3PM,AWAY 3PA,AWAY 3P%,AWAY FTM,AWAY FTA,AWAY FT%,AWAY OREB,AWAY DREB,AWAY REB,AWAY AST,AWAY TOV,AWAY STL,AWAY BLK,AWAY PF,AWAY +/-
"Jan 26, 2021",ATL,LAC,H,114.16,41.27,86.87,47.64,12.45,32.78,37.71,19.16,23.62,81.47,10.25,34.47,44.73,24.13,12.75,6.98,4.67,19.18,2.2,114.06,42.06,87.13,48.43,14.13,34.57,41.06,15.81,18.87,83.83,9.52,35.0,44.52,24.24,12.94,6.89,3.87,18.98,6.04
"Jan 24, 2021",MIL,ATL,H,120.14,44.68,91.86,48.68,14.21,36.71,38.52,16.57,21.61,76.5,10.11,38.11,48.21,25.23,13.64,8.02,4.64,16.91,4.98,114.05,41.2,86.75,47.61,12.41,32.66,37.73,19.25,23.64,81.73,10.23,34.52,44.75,24.05,12.77,6.98,4.75,19.14,2.32
"Jan 22, 2021",MIN,ATL,A,113.57,40.93,90.9,45.11,13.5,38.34,35.25,18.21,23.83,76.77,10.38,32.97,43.34,25.98,14.1,8.88,5.47,21.0,-4.47,114.07,41.21,86.68,47.66,12.44,32.77,37.69,19.21,23.61,81.65,10.14,34.3,44.44,24.11,12.7,7.0,4.74,19.21,2.04
"Jan 20, 2021",ATL,DET,H,114.1,41.16,86.62,47.63,12.48,32.81,37.78,19.31,23.72,81.68,10.19,34.43,44.62,24.05,12.78,7.03,4.86,19.16,2.31,105.95,38.48,84.02,45.84,11.19,31.69,35.34,17.79,23.67,75.3,9.36,33.34,42.71,24.17,15.17,7.12,5.33,20.38,-4.36
"Jan 18, 2021",ATL,MIN,H,114.25,41.2,86.85,47.57,12.42,32.64,37.81,19.42,23.97,81.46,10.41,34.53,44.93,24.0,12.8,7.02,4.95,19.08,2.41,113.02,40.83,90.83,45.03,13.43,38.18,35.2,17.92,23.47,76.67,10.33,32.95,43.28,26.03,14.12,8.9,5.62,20.98,-4.63
"Jan 16, 2021",POR,ATL,H,116.2,41.47,90.83,45.79,15.59,40.36,38.77,17.66,21.37,82.19,10.86,33.66,44.53,21.14,10.97,6.58,5.07,18.49,2.07,114.15,41.13,86.72,47.56,12.4,32.57,37.83,19.48,23.98,81.63,10.35,34.63,44.98,24.13,13.02,7.15,5.0,19.05,2.55
"Jan 15, 2021",UTA,ATL,H,117.57,41.37,87.93,47.14,16.83,43.43,38.74,18.0,22.08,81.4,10.45,37.37,47.82,23.82,13.92,6.78,5.03,18.75,10.05,114.02,41.08,86.72,47.5,12.3,32.52,37.54,19.56,24.05,81.7,10.3,34.74,45.03,24.13,13.02,7.1,5.02,19.1,2.41
"Jan 11, 2021",ATL,PHI,H,113.66,41.03,86.81,47.4,12.18,32.45,37.22,19.42,23.9,81.56,10.26,34.71,44.97,24.08,13.05,7.08,4.95,19.05,1.98,114.07,41.41,86.74,47.75,11.21,29.77,37.85,20.03,26.08,76.79,10.18,34.46,44.64,23.41,14.05,9.3,6.03,20.25,6.15
"Jan 09, 2021",CHA,ATL,H,109.63,40.08,87.87,45.69,13.77,37.19,36.86,15.69,20.47,76.03,10.55,33.1,43.65,26.5,14.74,7.58,4.71,17.68,-2.06,113.63,40.97,87.0,47.24,12.25,32.63,37.24,19.44,23.95,81.5,10.32,34.86,45.17,24.02,12.97,7.08,4.92,18.95,2.24
"Jan 06, 2021",ATL,CHA,A,113.5,40.86,87.03,47.1,12.28,32.83,37.15,19.5,24.02,81.51,10.42,34.78,45.2,24.03,12.98,7.12,4.91,19.0,2.08,109.81,40.09,87.69,45.8,13.83,37.2,37.01,15.8,20.59,76.08,10.56,33.06,43.62,26.61,14.75,7.67,4.73,17.73,-1.75
