DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 15, 2021",PHX,SAS,A,W,123.0,53.0,104.0,51.0,13.0,35.0,37.1,4.0,4.0,100.0,10.0,38.0,48.0,36.0,8.0,7.0,5.0,13.0,2.0
"May 13, 2021",PHX,POR,H,W,131.5,52.5,99.0,53.15,14.0,34.0,41.3,12.5,13.0,97.75,8.5,39.0,47.5,34.0,9.0,8.5,3.0,14.0,19.5
"May 11, 2021",PHX,GSW,A,L,127.0,48.67,95.33,50.97,13.67,33.33,41.07,16.0,17.33,94.67,9.0,36.67,45.67,30.0,9.67,7.0,3.0,15.0,13.33
"May 09, 2021",PHX,LAL,A,L,124.25,46.75,91.25,51.2,14.25,34.25,41.6,16.5,18.0,93.5,8.25,35.0,43.25,29.0,10.0,6.25,3.75,16.25,8.5
"May 07, 2021",PHX,NYK,H,W,121.4,45.2,87.6,51.64,13.6,32.4,42.08,17.4,19.4,91.6,7.2,33.8,41.0,27.8,11.0,6.6,4.2,18.8,4.2
"May 05, 2021",PHX,ATL,A,L,122.5,44.83,88.33,50.82,14.33,33.83,42.38,18.5,20.33,92.33,7.17,34.5,41.67,27.5,10.33,6.33,4.0,18.5,7.33
"May 04, 2021",PHX,CLE,A,W,119.71,43.14,87.0,49.53,14.0,33.57,41.69,19.43,21.57,91.46,7.57,32.43,40.0,26.29,10.29,6.71,3.86,18.14,1.71
"May 02, 2021",PHX,OKC,A,W,121.5,44.62,89.25,49.89,13.75,33.25,41.31,18.5,20.5,91.56,8.12,32.88,41.0,27.38,9.88,7.12,4.75,19.12,3.5
"Apr 30, 2021",PHX,UTA,H,W,121.67,44.67,88.67,50.3,13.56,33.0,41.02,18.78,21.22,90.03,8.11,32.67,40.78,27.33,10.0,7.33,5.0,18.89,3.44
"Apr 28, 2021",PHX,LAC,H,W,121.6,45.0,88.6,50.72,13.3,33.0,40.25,18.3,21.0,88.4,8.1,33.0,41.1,27.3,10.1,7.3,5.2,18.4,5.2
"Apr 26, 2021",PHX,NYK,A,W,120.45,44.82,88.82,50.41,13.27,33.36,39.78,17.55,20.27,87.35,8.73,32.73,41.45,26.91,10.09,7.45,5.09,17.73,5.45
"Apr 25, 2021",PHX,BKN,A,L,120.25,44.83,88.33,50.73,13.33,33.42,39.9,17.25,20.0,86.94,8.42,32.67,41.08,26.58,10.25,7.25,5.17,17.33,5.67
"Apr 22, 2021",PHX,BOS,A,L,120.15,44.69,88.46,50.5,13.23,33.46,39.55,17.54,20.38,86.72,8.92,32.31,41.23,26.23,10.38,7.08,5.0,17.85,4.54
"Apr 21, 2021",PHX,PHI,A,W,117.71,44.07,88.43,49.81,12.71,33.57,37.94,16.86,19.57,86.87,9.0,32.0,41.0,25.64,10.86,7.29,4.79,18.21,3.29
"Apr 19, 2021",PHX,MIL,A,W,117.6,43.87,88.27,49.67,12.87,34.13,37.79,17.0,19.67,87.11,9.07,31.4,40.47,25.93,10.8,7.27,5.0,18.4,3.27
"Apr 17, 2021",PHX,SAS,H,L,118.25,44.31,89.38,49.58,13.12,34.62,37.96,16.5,19.06,87.29,9.0,31.75,40.75,26.06,10.81,7.25,4.94,18.25,3.12
"Apr 15, 2021",PHX,SAC,H,W,116.29,43.82,89.41,49.01,12.71,34.18,37.04,15.94,18.88,84.74,9.35,31.82,41.18,25.65,11.0,7.24,4.76,18.0,1.41
"Apr 13, 2021",PHX,MIA,H,W,116.61,44.06,89.22,49.39,12.78,34.39,37.02,15.72,18.61,84.79,9.39,31.67,41.06,25.89,11.0,7.33,4.72,18.0,1.78
"Apr 12, 2021",PHX,HOU,H,W,116.05,43.74,88.84,49.23,12.79,34.79,36.71,15.79,18.58,85.29,9.37,32.05,41.42,26.0,11.53,7.53,4.58,18.0,2.74
"Apr 10, 2021",PHX,WAS,H,W,116.55,43.8,89.1,49.16,13.4,35.3,37.65,15.55,18.55,84.09,9.5,31.95,41.45,26.35,11.65,7.85,4.5,18.0,2.9
"Apr 08, 2021",PHX,LAC,A,L,117.38,44.33,89.95,49.27,13.57,35.67,37.74,15.14,18.0,84.84,9.29,32.33,41.62,26.81,11.24,7.86,4.43,18.0,4.1
"Apr 07, 2021",PHX,UTA,H,W,116.73,43.95,89.09,49.33,13.23,35.14,37.16,15.59,18.55,84.77,9.27,32.09,41.36,26.5,11.41,7.77,4.5,18.0,3.45
