Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 14, 2024",SAS,DET,H,48,123,49,91,53.8,15,34,44.1,10,14,71.4,12,42,54,33,14,9,3,17,28
"Apr 12, 2024",SAS,DEN,H,48,121,45,85,52.9,15,33,45.5,16,23,69.6,11,38,49,31,18,2,4,13,1
"Apr 10, 2024",OKC,SAS,H,48,89,32,96,33.3,9,40,22.5,16,20,80.0,4,43,47,24,15,8,4,14,-38
"Apr 09, 2024",MEM,SAS,A,48,102,42,87,48.3,10,40,25.0,8,8,100,10,41,51,30,17,5,11,12,15
"Apr 07, 2024",SAS,PHI,A,58,126,44,98,44.9,16,44,36.4,22,26,84.6,14,45,59,31,25,5,11,17,-7
"Apr 05, 2024",NOP,SAS,A,48,111,42,83,50.6,17,46,37.0,10,13,76.9,6,28,34,34,17,9,8,13,2
"Apr 02, 2024",DEN,SAS,H,48,105,42,105,40.0,13,44,29.5,8,16,50.0,15,44,59,33,8,4,12,19,-5
"Mar 31, 2024",SAS,GSW,A,48,113,40,89,44.9,17,43,39.5,16,18,88.9,16,29,45,31,19,7,5,12,-4
"Mar 29, 2024",SAS,NYK,H,53,130,44,82,53.7,16,40,40.0,26,32,81.3,8,38,46,34,15,3,2,16,4
"Mar 27, 2024",UTA,SAS,A,48,118,44,86,51.2,16,33,48.5,14,21,66.7,9,32,41,40,21,9,7,21,7
"Mar 25, 2024",SAS,PHX,H,48,104,40,91,44.0,8,31,25.8,16,19,84.2,5,35,40,23,7,10,1,15,2
"Mar 23, 2024",SAS,PHX,A,48,106,40,85,47.1,9,33,27.3,17,21,81.0,8,26,34,27,15,6,6,9,-25
"Mar 22, 2024",SAS,MEM,A,48,97,37,95,38.9,7,38,18.4,16,23,69.6,15,41,56,24,16,12,7,23,-2
"Mar 19, 2024",SAS,DAL,A,48,107,39,89,43.8,14,39,35.9,15,21,71.4,9,39,48,31,16,6,10,14,-6
"Mar 17, 2024",SAS,BKN,H,53,122,46,99,46.5,9,37,24.3,21,23,91.3,13,37,50,30,18,6,10,17,7
"Mar 15, 2024",SAS,DEN,A,48,106,37,81,45.7,11,29,37.9,21,27,77.8,12,32,44,23,17,6,4,13,-11
"Mar 12, 2024",SAS,HOU,A,48,101,39,82,47.6,11,36,30.6,12,14,85.7,10,32,42,30,15,9,5,20,-2
"Mar 11, 2024",SAS,GSW,A,48,102,39,93,41.9,14,37,37.8,10,15,66.7,13,37,50,27,15,6,10,15,-10
"Mar 09, 2024",GSW,SAS,A,48,126,44,86,51.2,17,33,51.5,21,28,75.0,12,37,49,34,14,6,6,22,13
"Mar 07, 2024",SAC,SAS,H,48,129,46,91,50.5,16,33,48.5,21,21,100,9,28,37,39,12,8,4,20,-2
"Mar 05, 2024",HOU,SAS,H,48,101,38,87,43.7,12,36,33.3,13,16,81.3,12,38,50,24,19,1,10,12,-13
"Mar 03, 2024",SAS,IND,H,48,117,46,85,54.1,10,25,40.0,15,19,78.9,10,35,45,33,16,6,8,17,12
"Feb 29, 2024",SAS,OKC,H,48,132,48,91,52.7,19,39,48.7,17,20,85.0,11,34,45,39,12,6,8,20,14
"Feb 27, 2024",MIN,SAS,H,48,105,39,82,47.6,16,41,39.0,11,15,73.3,7,34,41,28,23,9,7,15,-9
"Feb 25, 2024",UTA,SAS,H,48,109,42,91,46.2,13,31,41.9,12,19,63.2,10,36,46,34,20,8,11,17,-19
"Feb 23, 2024",LAL,SAS,H,48,118,42,96,43.8,15,38,39.5,19,23,82.6,16,31,47,33,14,9,7,14,-5
"Feb 22, 2024",SAC,SAS,H,48,122,50,98,51.0,11,25,44.0,11,16,68.8,11,31,42,37,8,9,5,12,-5
"Feb 14, 2024",DAL,SAS,H,48,93,36,100,36.0,10,40,25.0,11,15,73.3,13,31,44,29,12,8,7,9,-23
"Feb 12, 2024",TOR,SAS,A,48,122,46,87,52.9,11,30,36.7,19,23,82.6,5,41,46,37,19,12,13,14,23
"Feb 10, 2024",BKN,SAS,H,48,103,36,91,39.6,11,34,32.4,20,21,95.2,15,26,41,20,14,5,3,11,-20
"Feb 08, 2024",ORL,SAS,H,48,111,42,81,51.9,11,35,31.4,16,17,94.1,4,23,27,29,15,7,5,16,-16
"Feb 07, 2024",MIA,SAS,H,48,104,41,90,45.6,12,37,32.4,10,17,58.8,6,40,46,30,15,6,2,21,-12
"Feb 03, 2024",SAS,CLE,A,48,101,36,98,36.7,12,40,30.0,17,21,81.0,14,40,54,23,12,6,6,13,-16
"Feb 02, 2024",SAS,NOP,A,48,113,46,96,47.9,10,39,25.6,11,18,61.1,18,37,55,35,18,6,10,16,-1
"Jan 31, 2024",SAS,ORL,A,48,98,36,80,45.0,9,31,29.0,17,24,70.8,7,34,41,24,19,9,9,20,-10
"Jan 29, 2024",SAS,WAS,A,48,113,43,92,46.7,12,30,40.0,15,17,88.2,10,26,36,31,15,10,7,17,-5
"Jan 27, 2024",SAS,MIN,H,48,113,46,84,54.8,13,30,43.3,8,15,53.3,14,25,39,35,15,7,7,14,1
"Jan 26, 2024",SAS,POR,H,48,116,42,92,45.7,10,34,29.4,22,26,84.6,17,42,59,30,18,12,5,11,16
"Jan 24, 2024",SAS,OKC,A,48,114,43,86,50.0,9,32,28.1,19,25,76.0,12,26,38,30,19,7,11,14,-26
"Jan 22, 2024",PHI,SAS,H,48,123,43,93,46.2,13,41,31.7,24,27,88.9,13,30,43,29,8,3,3,22,-10
"Jan 20, 2024",WAS,SAS,A,48,131,51,96,53.1,12,31,38.7,17,23,73.9,14,35,49,38,17,6,10,19,4
"Jan 19, 2024",CHA,SAS,H,48,120,47,84,56.0,15,32,46.9,11,17,64.7,7,27,34,36,13,9,3,17,-4
"Jan 17, 2024",BOS,SAS,H,48,98,39,93,41.9,7,34,20.6,13,16,81.3,11,30,41,26,10,5,3,15,-19
"Jan 15, 2024",ATL,SAS,H,48,99,38,95,40.0,11,42,26.2,12,17,70.6,9,35,44,27,18,10,8,18,-10
"Jan 13, 2024",SAS,CHI,A,48,116,39,95,41.1,18,46,39.1,20,23,87.0,12,35,47,26,9,7,4,19,-6
"Jan 12, 2024",SAS,CHA,H,48,135,45,87,51.7,18,38,47.4,27,34,79.4,7,38,45,31,15,9,7,20,36
"Jan 10, 2024",DET,SAS,A,48,130,49,94,52.1,9,27,33.3,23,27,85.2,10,36,46,36,5,7,4,15,22
"Jan 07, 2024",CLE,SAS,H,48,115,41,86,47.7,14,37,37.8,19,22,86.4,8,32,40,22,11,10,6,18,-2
"Jan 04, 2024",SAS,MIL,A,48,121,46,95,48.4,14,40,35.0,15,17,88.2,10,32,42,31,12,10,8,16,-4
"Jan 02, 2024",MEM,SAS,H,48,98,36,85,42.4,10,31,32.3,16,23,69.6,6,34,40,21,16,6,8,24,-8
"Dec 31, 2023",SAS,BOS,A,48,101,40,94,42.6,12,45,26.7,9,12,75.0,9,30,39,28,16,6,1,17,-33
"Dec 29, 2023",POR,SAS,H,48,128,48,94,51.1,14,33,42.4,18,25,72.0,13,29,42,31,14,9,3,19,-6
"Dec 28, 2023",POR,SAS,A,48,118,41,85,48.2,10,36,27.8,26,28,92.9,7,35,42,33,11,9,10,20,13
"Dec 26, 2023",SAS,UTA,A,48,118,44,98,44.9,16,35,45.7,14,21,66.7,13,30,43,36,9,8,8,18,-12
"Dec 23, 2023",DAL,SAS,H,48,119,44,98,44.9,14,45,31.1,17,24,70.8,8,34,42,32,10,9,3,16,-25
